original_id_x;date_created;resource_type;specific_resource_type;specific_type;post_type;stream_type;object_name;object_content;from_id;from_username;name;content;final_sentiment;from_display_picture;media_link;link;bio;reply_to_original_id;reply_to_user_id;retweet_from_original_id;retweet_from_user_id;identifikasi;original_id_y;content_y;link_y
"1,81E+18";10/07/2024 19.20.49;social_media;twitter;status;talk;keyword;IPB;IPB;"1,69E+18";gateknikgahidup;𝐧𝐚𝐳𝐳²⁴;ga ipb ga Undip smsm error cok;negative;https://pbs.twimg.com/profile_images/1810793594288230402/nem5WkO6_x96.jpg;nan;https://twitter.com/gateknikgahidup/status/1811012701923201537;FT UGM 24;nan;nan;nan;nan;no-take-out;nan;nan;nan
"7,46E+18";03/01/2025 17.19.59;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,55E+18";laudrehera;Hera Laudre;Ga sabar buat ngerjain skripsi di sinii;positive ;;;https://www.tiktok.com/@laudrehera/video/7455630923866885381;;"7,46E+18";;;;no-take-out;"7,46E+18";"#SpotIPB Tahun baru, spot baru, semangat baru ✨ Ini dia Co-Creation Lounge, spot baru yang cantik dan super nyaman di Perpustakaan IPB University. Co-Creation Lounge hadir sebagai ruang bagi #IPBNesian untuk berkreasi, berbagi ide, dan bereksplorasi!  Kira-kira akan jadi spot favorit #IPBNesian gak nih? Komen di kolom komentar yaaa #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #SpotIPB";https://www.tiktok.com/@ipbuniversity/video/7455630923866885381
"1,80E+16";26/02/2025 21.34.26;social_media;instagram;comment;talk;account;ipbofficial;1818662133;51860383404;deddwii;deddwii;Ga SE tertarik itu sama IPB tapi kalo UPI plssssssss 😭😭😭😭;negative;https://instagram.fbdo9-1.fna.fbcdn.net/v/t51.2885-19/463824273_1013299050808723_8521302488330959474_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fbdo9-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2AFbraphzlo_P3FsiUPDWNOI4_718eg22q8GgsTiv04-r9fCczXqZLLGkc4I7qw8VZA&_nc_ohc=l80GZg1t240Q7kNvgF9-VnO&_nc_gid=e15ae422a1104a31a5b948ff564e7825&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYCiOGx1eomGTXTUgOjhJ-LtC4OJHcXApDK6qFBk8M-DQA&oe=67CC6321&_nc_sid=0985b0;;https://www.instagram.com/p/DFueh7FxNZo/18020276321472324;;"3,56E+18";;;;no-take-out;"3,56E+18";"POV: A bird’s-eye view of IPB University ☀️  From the skies, the dream looks even better than ever.   #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/DFueh7FxNZo/
"7,46E+18";27/01/2025 10.30.42;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,85E+18";symutyy;00je;"ga suka hujan, tapi mau hujan hujan kalo di ipb";positive ;;;https://www.tiktok.com/@symutyy/video/7446708287598267653;;"7,45E+18";;;;no-take-out;;;
"1,82E+18";07/08/2024 14.40.49;social_media;twitter;status;talk;keyword;IPB;IPB;"1,33E+18";AqilFi5;Aqil;Gacor betul IPB guest stars nya;positive;https://pbs.twimg.com/profile_images/1815185204631478272/gsLIHFuB_normal.jpg;nan;https://twitter.com/AqilFi5/status/1821089098616160702;"Bashing, smashing, crushing";nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,82E+18";10/08/2024 15.11.09;social_media;twitter;status;talk;keyword;IPB;IPB;"1,44E+18";matchcfee;wawiwaw;gacor ipb🤗🤗🤗 https://t.co/UDHWc4io5a;positive;https://pbs.twimg.com/profile_images/1805955760834449408/maX6oz1G_normal.jpg;nan;https://twitter.com/matchcfee/status/1822183895032307996;nan;nan;nan;nan;nan;no-take-out;nan;nan;nan
UgxjQt2Xzut7OivMdEd4AaABAg;09/08/2024 22.20.21;social_media;youtube;comment;talk;account;IPB TV;UC5tlNLMFpmrY2zUvQSQS-lw;UCbUgZGhI77028UBE6zBkKig;@rizkymaulana2891;@rizkymaulana2891;GACORR NARAPATI BIMANTARAAAAAA;positive;nan;nan;https://www.youtube.com/watch?v=h2ElIw8WhDw;nan;h2ElIw8WhDw;UC5tlNLMFpmrY2zUvQSQS-lw;nan;nan;no-take-out;h2ElIw8WhDw;"Jum’at, 9 Agustus 2024, 4.050 mahasiswa IPB University Angkatan 61 (Narapati Bimantara) memecahkan rekor dunia dengan membuat 76 formasi 3D. Pemecahan rekor dunia bertajuk “The Dynamic Human 3D Interactive Motion Kaleidoscope Formation” ini berlangsung dalam rangkaian kegiatan Masa Pengenalan Kampus Mahasiswa Baru (MPKMB) Tahun 2024. Mahasiswa membuat formasi 3D interaktif dengan menggunakan media berupa notebook yang menceritakan perjalanan IPB University melalui logo, teks, dan kaleidoskop. Rekor ini dicatat oleh Record Holders Republic (RHR). Rektor IPB University, Prof. Dr. Arif Satria menyampaikan apresiasinya kepada seluruh mahasiswa yang berpartisipasi atas pemecahan rekor ini, baik sebagai peserta maupun panitia MPKMB.";https://www.youtube.com/watch?v=h2ElIw8WhDw
"7,45E+18";18/12/2024 13.40.13;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,28E+18";iamgastlars;bgass;gagal masuk 750 peserta 😥;neutral;nan;nan;https://www.tiktok.com/@iamgastlars/video/7449321596881243397;nan;"7,45E+18";nan;nan;nan;no-take-out;"7,45E+18";POV: IPB is your dream university 💫 Siapa nih yang udah gak sabar untuk kuliah di #KampusTerbaik? Yuk share harapan kalian di kolom komentar! #IPBUniversity #IPBNesian #KampusTerbaik #fyp ;https://www.tiktok.com/@ipbuniversity/video/7449321596881243397
"1,81E+18";01/07/2024 21.36.42;social_media;twitter;status;talk;keyword;IPB;IPB;"1,69E+18";anotherzdies;diiissss;"gais temen2 ipb 60, cara convert sks 7 habits gimana ya😢😢😢😢";neutral;https://pbs.twimg.com/profile_images/1806313207990292480/Rj7TjA8q_normal.jpg;nan;https://twitter.com/anotherzdies/status/1807785405833777352;60 | adis tp era kuliah aja deh;nan;nan;nan;nan;no-take-out;nan;nan;nan
"7,48E+18";20/03/2025 00.45.28;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,89E+18";heojisungiee;jijiep;gaiss smart agriculture itu nanti kelasnya full pake bahasa inggris atau ngga ya?;neutral;;;https://www.tiktok.com/@heojisungiee/video/7483076891075726598;;"7,48E+18";;;;no-take-out;"7,48E+18";"POV: my dream university has come true ✨ Halo Para Pejuang #KampusTerbaik! Gimana nih hasil pengumuman SNBP hari ini? Buat kamu yang sudah berhasil lolos, selamat yaa! Dan buat kamu yang belum berhasil, jangan berkecil hati, karena masih banyak jalur yang bisa kamu coba untuk menjadi bagian dari IPB University! #IPBUniversity #IPBNesian #SNBP2025 #fyp ";https://www.tiktok.com/@ipbuniversity/video/7483076891075726598
"1,81E+18";09/07/2024 16.04.10;social_media;twitter;status;talk;keyword;IPB;IPB;"9,88E+17";glorievs;Ara. 👒;GAJADI KETEMU DI IPB💔💔💔💔💔💔;neutral;https://pbs.twimg.com/profile_images/1794307775406989312/oEK45se4_normal.jpg;nan;https://twitter.com/glorievs/status/1810600825053483214;nan;"1,81E+18";"9,88E+17";nan;nan;no-take-out;nan;nan;nan
"7,49E+18";17/04/2025 18.59.39;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,80E+18";mynameisade2_;adeemd | SISILAINMAWANG;Gak sabar kuliah bulan 8🤩 pasca ARL ipb tunggu aku!!!!;positive ;;;https://www.tiktok.com/@mynameisade2_/video/7486420218898599174;;"7,49E+18";;;;no-take-out;"7,49E+18";POV: manifesting berhasil dapat almet impian dari IPB tahun ini ✨ #IPBUniversity #IPBNesian #ayomasukipb #fyp ;https://www.tiktok.com/@ipbuniversity/video/7486420218898599174
"7,46E+18";09/01/2025 17.00.09;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,33E+18";gisya.wertz;Gisya wertz;gak tau kenapa langsung jatuh hati sama univ ini;positive ;;;https://www.tiktok.com/@gisya.wertz/video/7457838991556267270;;"7,46E+18";;;;no-take-out;"7,46E+18";"Ini dia cuplikan suasana dan lingkungan dari #KampusTerbaik dalam 12 detik. Super cantik dan nyaman, bukan? 🥰 Makin gak sabar untuk berkuliah di IPB University? Yuk, share harapan kamu di kolom komentar! #IPBUniversity #IPBNesian #vibes  #fyp ";https://www.tiktok.com/@ipbuniversity/video/7457838991556267270
"1,82E+18";31/07/2024 08.08.29;social_media;twitter;status;talk;keyword;IPB;IPB;"1,47E+18";pearyush;wav;galau berat liat org" ambil almet ipb mau juga 😔;neutral;https://pbs.twimg.com/profile_images/1813761551083700224/NRfOyDTO_normal.jpg;nan;https://twitter.com/pearyush/status/1818453648147390836;lagi cek suhu neraka;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,85E+18";26/10/2024 23.22.45;social_media;twitter;status;talk;keyword;IPB;IPB;"1,53E+18";woonaagii;🕊️dellie;galau bgt mau ipb😔;neutral;https://pbs.twimg.com/profile_images/1814609534943703040/TyQE4g4c_normal.jpg;nan;https://twitter.com/woonaagii/status/1850211475866218870;nan;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,81E+16";10/08/2024 21.39.02;social_media;instagram;comment;talk;account;ipbofficial;1818662133;10444799455;helenaaudiaa;helenaaudiaa;gamon adek bangg;neutral;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/241800557_290860159042795_9046175888390565991_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=g1_tsVnulKYQ7kNvgHMksYp&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYAxAXjj-JFTbYN_biPbDPepyCbi5juLuWUaOwyD5Upi1g&oe=66BD91D3&_nc_sid=0985b0;nan;https://www.instagram.com/p/C-fN1PpyGEf/18063527083610005;nan;"3,43E+18";nan;nan;nan;no-take-out;"3,43E+18";"Halo #IPBNesian  Narapati Bimantara telah berhasil memecahkan World Record: The Dynamic Human 3D Interactive Motion Kaleidoscope Formation dengan total 76 formasi! Keren banget gak sih?  Biar gak penasaran dengan keseruannya, yuk kita intip keseruan di balik layar pemecahan World Record, melalui video berikut ini!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/C-fN1PpyGEf/
"7,44E+18";22/11/2024 01.04.04;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,98E+18";tombopengenid;kimpoll;gamon beut dah;neutral;nan;nan;https://www.tiktok.com/@tombopengenid/video/7439648468030737719;nan;"7,44E+18";nan;nan;nan;no-take-out;"7,44E+18";"IPB joined the trend ✨ IPB secantik ini, yakin gak mau jadi mahasiswanya? Yuk komen, siapa yang udah gak sabar kuliah di #KampusTerbaik!  #IPBUniversity #IPBNesian #trending  #fyp";https://www.tiktok.com/@ipbuniversity/video/7439648468030737719
"1,83E+16";10/08/2024 18.43.01;social_media;instagram;comment;talk;account;ipbofficial;1818662133;50831518680;stckwithu_;stckwithu_;gamon gamon;neutral;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/343238514_723926672847613_7559678906985806472_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=HnO6pEGsVdcQ7kNvgGuITzU&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYA_IhnHUzou7TZkFDvGJNrHIS5XknOjSbmdsVB-cjVTSA&oe=66BDB143&_nc_sid=0985b0;nan;https://www.instagram.com/p/C-fN1PpyGEf/18265839877244452;nan;"3,43E+18";nan;nan;nan;no-take-out;"3,43E+18";"Halo #IPBNesian  Narapati Bimantara telah berhasil memecahkan World Record: The Dynamic Human 3D Interactive Motion Kaleidoscope Formation dengan total 76 formasi! Keren banget gak sih?  Biar gak penasaran dengan keseruannya, yuk kita intip keseruan di balik layar pemecahan World Record, melalui video berikut ini!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/C-fN1PpyGEf/
"7,45E+18";11/12/2024 14.46.50;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,93E+18";dra.dwiraa_;Wiiiiiiiii;"gamon i🥺jurusannya dapet, univ nya engga🥺";neutral;nan;nan;https://www.tiktok.com/@dra.dwiraa_/video/7446708287598267653;nan;"7,45E+18";nan;nan;nan;no-take-out;"7,45E+18";"Rintikan hujan yang turun memberikan kamu kesempatan untuk berhenti sejenak, menikmati sejuknya suasana hari ini.  Untuk #IPBNesian, yuk dijaga selalu kesehatan kamu selama musim hujan ini! #IPBUniversity #IPBNesian #hujan #fyp ";https://www.tiktok.com/@ipbuniversity/video/7446708287598267653
"7,41E+18";20/08/2024 19.14.36;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,80E+18";ttchacha13;r;gamon mpkmb nie😔;neutral;nan;nan;https://www.tiktok.com/@ttchacha13/video/7403674919906610437;nan;"7,40E+18";nan;nan;nan;no-take-out;"7,40E+18";"Halo #IPBNesian MPKMB 61 sudah berakhir, tapi euforianya masih sangat terasa. Biar gak lupa dengan momen berkesan ini, mimin rangkumin keseruan Narapati Bimantara selama pelaksanaan MPKMB 61! #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #fyp  @mpkmbipb ";https://www.tiktok.com/@ipbuniversity/video/7403674919906610437
"7,45E+18";10/12/2024 16.52.33;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"6,61E+18";iimiirr;imirr;gamon sm ipb😞;neutral;nan;nan;https://www.tiktok.com/@iimiirr/video/7446708287598267653;nan;"7,45E+18";nan;nan;nan;no-take-out;"7,45E+18";"Rintikan hujan yang turun memberikan kamu kesempatan untuk berhenti sejenak, menikmati sejuknya suasana hari ini.  Untuk #IPBNesian, yuk dijaga selalu kesehatan kamu selama musim hujan ini! #IPBUniversity #IPBNesian #hujan #fyp ";https://www.tiktok.com/@ipbuniversity/video/7446708287598267653
"1,81E+18";21/07/2024 14.01.32;social_media;twitter;status;talk;keyword;IPB;IPB;"1,26E+18";jenodeepvoice;atha anomali pembaik;gamonin ipb😔😔😔;neutral;https://pbs.twimg.com/profile_images/1813079760626720770/5eTHOnMq_normal.jpg;nan;https://twitter.com/jenodeepvoice/status/1814918615801417755;UNJ²⁴ || reveluv!;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,82E+18";02/08/2024 01.14.44;social_media;twitter;status;talk;keyword;IPB;IPB;"7,94E+17";KedaiPenaCom;KedaiPenaCom;"Gandeng IPB, Politisi NasDem Galang Perlawanan Pada Judol dan Pinjol Ilegal via @kedaipenacom https://t.co/4evA3DhFDP";neutral;https://pbs.twimg.com/profile_images/1763240242709245952/VZGHXQHO_normal.jpg;nan;https://twitter.com/KedaiPenaCom/status/1819074300504408194;Kedai Pena - Kedai Berita Nusantara;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,93E+18";02/06/2025 13.54.53;social_media;twitter;status;talk;account;ipbofficial;114363810;"1,54E+18";urkawaiifu0_0;still fighting yeayyฅ⁠^⁠•⁠ﻌ⁠•⁠^⁠ฅ 🇵🇸;Gapapa insyaaAllah duit boncos daftar mandiri untuk dapetin kamu @ipbofficial  i love u;positive ;https://pbs.twimg.com/profile_images/1602981016724873216/clhuAHL7_normal.jpg;;https://twitter.com/urkawaiifu0_0/status/1929431510408384996;location unknown;;;;;no-take-out;;;
"1,79E+16";17/03/2025 09.18.51;social_media;instagram;comment;talk;account;ipbofficial;1818662133;28599371722;dafaa.maulana_;dafaa.maulana_;gapapa S1 ditolak ipb🥺semoga S2 masuk ipb;neutral;https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/470918940_1091719219359524_3605932029708727428_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2AFS9WtCI19ItI3YRcimmSHQjWBbP3pFQyIF9szSf0OQZn98ohIBDCbGlYvmOpFreRs&_nc_ohc=jQt8QoP-8hsQ7kNvgEOM1tW&_nc_gid=B-uEj6wDzowBah86ZCbawg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYG3Yz4r8RdQHZFvpfAplclYvmiuVy2qkL6skt0Xm4VkbQ&oe=67DE8196&_nc_sid=0985b0;;https://instagram.com/p/DHSHouhSqsJ/17939320268860828;;"3,59E+18";;;;no-take-out;"3,59E+18";"#PrestasiIPB  Pencapaian hari ini menjadi buah dari dedikasi, kerja keras, keringat dan usaha yang tiada henti-hentinya diupayakan.  IPB University berhasil meraih prestasi pada QS World University Rankings by Subject 2025: Agriculture & Forestry, dengan peringkat: - Peringkat 49 Dunia - Peringkat 10 Asia - Peringkat 1 ASEAN - Peringkat 1 Indonesia  Prestasi ini berhasil didapatkan berdasarkan beberapa penilaian, yaitu Research & Discovery (h-Index, sitasi per paper, academic reputation), Global Engagement (international research network), dan Employability (daya saing alumni).  Kami ucapkan terima kasih kepada seluruh pihak yang telah berkontribusi.  Jayalah kampusku, IPB Digdaya!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://instagram.com/p/DHSHouhSqsJ
"1,82E+18";23/07/2024 22.09.31;social_media;twitter;status;talk;keyword;IPB;IPB;"1,40E+18";hellowajaa;iraa⁶¹;gapapa stress tapi kan IPB😌;positive;https://pbs.twimg.com/profile_images/1813793398685573120/tWmbJOJ2_normal.jpg;nan;https://twitter.com/hellowajaa/status/1815766199671914975;Status update: Currently happy.;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,82E+18";08/08/2024 07.43.27;social_media;twitter;status;talk;keyword;IPB;IPB;"1,27E+18";jiseokbogor;ara ☆;gas s2 kimia di ipb lagi? (NGOMONG DOANG) https://t.co/XfdywJRf02;neutral;https://pbs.twimg.com/profile_images/1805179590207500288/TgAL-0gm_normal.jpg;nan;https://twitter.com/jiseokbogor/status/1821346451869601933;IPB | chem 61 | villains & carat ‼️;nan;nan;nan;nan;no-take-out;nan;nan;nan
"7,48E+18";12/03/2025 10.29.26;social_media;tiktok;comment;talk;account;ipbuniversity;"6,89E+18";"7,24E+18";sungbudlala;lala;gass utbk di kampus impian;positive ;;;https://www.tiktok.com/@sungbudlala/video/7480479027115887927;;"7,48E+18";;;;no-take-out;"7,48E+18";"Halo Para Pejuang #KampusTerbaik 🙌🏻 Hari ini, pendaftaran UTBK-SNBT 2025 sudah dibuka. Catat tanggal penting berikut supaya kamu gak kelewatan! Persiapkan diri kamu sebaik-baiknya untuk UTBK-SNBT 2025. Jangan lupa pilih IPB University sebagai lokasi ujian yaa, karena lokasi ujian yang nyaman ya di IPB University! #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #UTBKSNBT2025";https://www.tiktok.com/@ipbuniversity/video/7480479027115887927
"1,82E+16";03/10/2024 08.12.03;social_media;instagram;comment;talk;account;ipbofficial;1818662133;54678429474;minimi029;minimi029;Gedung C4 mana ya Min?;neutral;https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/479702658_1113400280799559_4706843568957307744_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2AHG7Du-zu90uQxuIxVhIfXOxeDQEPzX2QHn5HgqXKB9H6R2YNs_pv6Pq6TqNhM4zEA&_nc_ohc=uYSrZtVlEHgQ7kNvgG5iboW&_nc_gid=4b378b6a95d6423abfeeaa73fa727692&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYAHfqWvDoo-a7_TWF4oUzayVCNP4aMHpht1LFdPxi1HAA&oe=67BCCF81&_nc_sid=0985b0;nan;https://www.instagram.com/p/DAnvky2xfmC/18157144711318475;nan;"3,47E+18";nan;nan;nan;no-take-out;"3,47E+18";#SpotIPB  Setiap sudut ada ceritanya!  Halo #IPBNesian  Penasaran bagaimana kehidupan asrama di IPB University? Ini dia beberapa kesan mahasiswa yang telah menghuni Asrama IPB University selama beberapa bulan. Yuk kita simak!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka;https://www.instagram.com/p/DAnvky2xfmC/
"1,83E+18";21/08/2024 11.45.57;social_media;twitter;status;talk;keyword;IPB;IPB;118971426;korpusIPB;Koran Kampus IPB;"Gemarikan Segar: Inovasi Produk Olahan Nugget Ikan, Mahasiswa KKN-TI IPB Lakukan Sosialisasi Pencegahan Stunting di Desa Sagara https://t.co/4GHIfbUg6R";neutral;https://pbs.twimg.com/profile_images/1079956698704502785/NuhrBH7r_normal.jpg;nan;https://twitter.com/korpusIPB/status/1826118519676903700;Lembaga Pers Mahasiswa IPB —  📞 +62 897-5895-698 (Sayo Nicky S)  ✉ korankampusipb@apps.ipb.ac.id  💼 marcomm.korpusipb@gmail.com;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,80E+16";11/08/2024 06.49.05;social_media;instagram;comment;talk;account;ipbofficial;1818662133;383978805;windy_prihatini;windy_prihatini;Gemessss 😍;positive;https://instagram.fcgk40-1.fna.fbcdn.net/v/t51.2885-19/245693486_196599939267339_5594069459134203520_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcgk40-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Vk3AWlqVrUMQ7kNvgEiTl2-&_nc_gid=07d79ec1395f4bd2b578e8a54337fad9&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYBLkoY6OppnUbyr-3GKiyBrRUB_SSFVjn8BvrB5Iyk2RA&oe=66EF1B13&_nc_sid=0985b0;nan;https://instagram.com/p/C-aHE6zS5qO/18033987926477435;nan;"3,43E+18";nan;nan;nan;no-take-out;"3,43E+18";Vidi & Vidia ikut MPKMB?!  Halo #IPBNesian!  Vidi & Vidia hadir pada pelaksanaan H1 dan H2 MPKMB IPB University di Gymnasium Sekolah Vokasi dan Graha Widya Wisuda. Penasaran keseruan Vidi & Vidia bersama Narapati Bimantara? Yuk simak video berikut ini!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka #MPKMBIPB61 #MPKMBSVIPB61;https://instagram.com/p/C-aHE6zS5qO
"1,81E+18";01/07/2024 15.52.31;social_media;twitter;status;talk;keyword;IPB;IPB;"1,00E+18";PutiAlifia;paus biru;GEMESSSSSSS Ayo warga grnshin ipb buat ini juga;neutral;https://pbs.twimg.com/profile_images/1807567197994442752/pLqu4kbQ_normal.jpg;nan;https://twitter.com/PutiAlifia/status/1807698789429653969;gemshin;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,80E+16";31/07/2024 08.31.42;social_media;instagram;comment;talk;account;ipbofficial;1818662133;1329261912;cuded22;cuded22;Generasi emas mana nih😂;neutral;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/269683355_940704213229849_8742116007918436950_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=ppzMJlGyCaQQ7kNvgF4rLhI&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDhQKUnniE4mwoTSVRpgXII5y5LYgP-ObMCskw4ZZQZ0Q&oe=66AF6392&_nc_sid=0985b0;nan;https://www.instagram.com/p/C-CoYg7SVjr/18023078348099181;nan;"3,42E+18";nan;nan;nan;no-take-out;"3,42E+18";"Siapa yang gak sabar foto pakai jas almamater impian? 🫵🏻  Halo #IPBNesian Yuk intip keseruan Narapati Bimantara saat pengambilan jas almamater IPB University  Siapin foto terbaik kalian, jangan lupa tag mimin yaa!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/C-CoYg7SVjr/
"1,83E+16";30/07/2024 05.00.40;social_media;instagram;comment;talk;account;ipbofficial;1818662133;4217889286;lathifaanisa;lathifaanisa;Generasi pionir di A2 🥰;neutral;https://instagram.fbdo10-1.fna.fbcdn.net/v/t51.2885-19/123098837_406522107211303_6632431976462598520_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbdo10-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=-9334jkUMqEQ7kNvgEb-5oV&gid=abe67173c7df4dedb60796150fe7357b&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYDxZvtfbkyinD75w_zxZs96QZ76C8h-71keuAzZMIAPTA&oe=66ADFAC6&_nc_sid=0985b0;nan;https://www.instagram.com/p/C-AYgWHy5NB/18274426576231090;nan;"3,42E+18";nan;nan;nan;no-take-out;"3,42E+18";"Apa boleh masuk asrama sebahagia ini?🫵🏻 Hai, Narapati Bimantara! Yuk kita simak bersama kesan-kesan pertama para penghuni baru asrama IPB University berikut ini!  #IPBUniversity #IPBNesian #KampusTerbaik #KampusMerdeka";https://www.instagram.com/p/C-AYgWHy5NB/
"1,82E+18";29/07/2024 14.16.40;social_media;twitter;status;talk;keyword;IPB;IPB;296179441;dispertajombang;Dinas Pertanian Kabupaten Jombang;"Gerakan Pengendalian Pestisida Biologi di Poktan Kalimati, Desa Kendalsari, Kecamatan Sumobito bersama petani Kalimati, Mahasiswa KKN IPB dan UNIPDU.  #dinaspertanianjombang  #penyuluhpertanian  #gerdal https://t.co/vekCuiZI7V";neutral;https://pbs.twimg.com/profile_images/1265608446218432512/uD90lhFH_normal.jpg;nan;https://twitter.com/dispertajombang/status/1817821527624335585;Dinas Pertanian Kabupaten Jombang Berkedudukan sebagai Organisasi Dinas Pertanian Pemerintahan Daerah Kabupaten Jombang.;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,81E+18";19/07/2024 20.15.55;social_media;twitter;status;talk;keyword;IPB;IPB;"1,53E+18";dwynneverknow;🎠;GES WEB REGIST IPB LGI DOWN KAH?;negative;https://pbs.twimg.com/profile_images/1808582994372005888/UYLX-sok_normal.jpg;nan;https://twitter.com/dwynneverknow/status/1814288057505354045;nan;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,81E+18";16/07/2024 17.53.39;social_media;twitter;status;talk;keyword;IPB;IPB;"1,50E+18";Cinnamon_023;Renta;GG TUGAS MPKMB IPB THE BEST GUA AMPE KAYANG💥💥💥  ILMU PADI BOS KUU;positive;https://pbs.twimg.com/profile_images/1495079601462071299/Zz32nMc2_normal.jpg;nan;https://twitter.com/Cinnamon_023/status/1813165091728335259;Paws!;nan;nan;nan;nan;no-take-out;nan;nan;nan
"1,92E+18";10/05/2025 00.49.19;social_media;twitter;status;talk;account;ipbofficial;114363810;"1,26E+18";starryshilee;liyaaa🌟 maba ugm 25 aamiin;"Gila sm-ipb mahal banget, lebih dari simak sama utul @ipbofficial yg bener aja lu 🙂";negative;https://pbs.twimg.com/profile_images/1609820593419091970/Q5Oskq6V_normal.jpg;;https://twitter.com/starryshilee/status/1920898894084313554;#studyacc semoga jadi maba UGM 25;;;;;no-take-out;;;
